Section Name,Description,Company Name,Text Information
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",ING / ideal,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",ingenico,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Innovative Gateway,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",IntelliPay,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",ipay88,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",iPayment (1und1),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",iTransact,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",IWSmile (Hosted),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Klarna Checkout,Mobile Zahlungen mit E-Mailadresse und PLZ
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Klarna Ratenkauf /Rechnung,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Kreditkarten direkt,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Mastercard Kreditkarte (direkt),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Masterpayment,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",micropayment,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",montrada,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",mPAY24 (Österreich),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",MyVirtualMerchant (viakli),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",NETbilling,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Novalnet - Payment Provider,"Novalnet ist ein Paymentprovider, der weitere Dienste erbringen kann."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",ogone/ viveum.at,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",pagseguro,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Paybox,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",paydirekt,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PayJunction,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PayLeap,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PayMate (Hosted),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Paymentexpress Post,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Paymill,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PAYMORROW,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",paynova,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Payolution,Kauf auf Rechnung und Ratenzahlung. Teil der Skrill group. Als whitelabel Loesung einsetzbar.
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Payone,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PayPal,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PayPal Express,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PayPal Payflow Pro,Beim Einsatz von Paypal Payflow Pro müssen Ihre Kunden im Checkout-Prozess zur Zahlung Ihren Shop nicht mehr verlassen. D.h. eine Weiterleitung zu Paypal ist nicht notwendig.
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PayPal Plus,"Payment Provider enthält Kreditkarte, Paypal, Lastschrift und Rechnung."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PayPoint,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Payprotect,Whitelabellösung für Rechnungs- und Lastschriftzahlungen.
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Paysafecard,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PayStation,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PayU,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",payvector.co.uk,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",POLipayments - Australia,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Postbank Paysolution,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PostFinance/ yellowpay (Schweiz),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Postpay Checkout,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Przelewy24 - Polnischer Zahlungsanbieter,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",PSIGate,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
